Product,Type,Release Date,Process Size (nm),TDP (W),DieSizeValue,Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor
NVIDIA Quadro K1000M,GPU,2012-06-01,28.0,45.0,118.0,118,1270.0,850.0,TSMC,NVIDIA
NVIDIA Quadro K2000M,GPU,2012-06-01,28.0,55.0,118.0,118,1270.0,745.0,TSMC,NVIDIA
NVIDIA Quadro K3000M,GPU,2012-06-01,28.0,75.0,294.0,294,3540.0,654.0,TSMC,NVIDIA
NVIDIA Quadro K4000M,GPU,2012-06-01,28.0,100.0,294.0,294,3540.0,601.0,TSMC,NVIDIA
NVIDIA Quadro K5000,GPU,2012-08-17,28.0,122.0,294.0,294,3540.0,706.0,TSMC,NVIDIA
NVIDIA Quadro K5000 Mac Edition,GPU,2012-08-07,28.0,122.0,294.0,294,3540.0,706.0,TSMC,NVIDIA
NVIDIA Quadro K5000M,GPU,2012-08-07,28.0,100.0,294.0,294,3540.0,601.0,TSMC,NVIDIA
NVIDIA Quadro K500M,GPU,2012-06-01,28.0,35.0,118.0,118,1270.0,709.0,TSMC,NVIDIA
NVIDIA Tesla K10,GPU,2012-05-01,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA Tesla K20X,GPU,2012-11-12,28.0,235.0,561.0,561,7080.0,732.0,TSMC,NVIDIA
NVIDIA Tesla K20Xm,GPU,2012-11-12,28.0,235.0,561.0,561,7080.0,732.0,TSMC,NVIDIA
NVIDIA Tesla K20c,GPU,2012-11-12,28.0,225.0,561.0,561,7080.0,706.0,TSMC,NVIDIA
AMD Radeon HD 8240 Mobile IGP,GPU,2013-11-01,28.0,15.0,110.0,110,1178.0,400.0,TSMC,AMD
AMD Radeon HD 8280 IGP,GPU,2013-09-18,28.0,15.0,110.0,110,1178.0,450.0,TSMC,AMD
AMD Radeon HD 8280 Mobile IGP,GPU,2013-09-18,28.0,15.0,110.0,110,1178.0,450.0,TSMC,AMD
AMD Radeon HD 8330 Mobile IGP,GPU,2013-08-13,28.0,15.0,110.0,110,1178.0,497.0,TSMC,AMD
AMD Radeon HD 8400 IGP,GPU,2013-11-23,28.0,25.0,110.0,110,1178.0,600.0,TSMC,AMD
AMD Radeon HD 8400 Mobile IGP,GPU,2013-11-23,28.0,25.0,110.0,110,1178.0,600.0,TSMC,AMD
AMD Radeon HD 8730 OEM,GPU,2013-09-05,28.0,47.0,123.0,123,1500.0,800.0,TSMC,AMD
AMD Radeon HD 8740 OEM,GPU,2013-09-05,28.0,55.0,123.0,123,1500.0,800.0,TSMC,AMD
AMD Radeon HD 8770 OEM,GPU,2013-09-02,28.0,85.0,160.0,160,2080.0,1050.0,TSMC,AMD
AMD Radeon R5 240 OEM,GPU,2013-11-01,28.0,50.0,77.0,77,950.0,730.0,TSMC,AMD
AMD Radeon R7 240,GPU,2013-10-08,28.0,30.0,77.0,77,950.0,650.0,TSMC,AMD
AMD Radeon R7 240,GPU,2013-10-08,28.0,30.0,77.0,77,950.0,730.0,TSMC,AMD
AMD Radeon R7 240 OEM,GPU,2013-11-01,28.0,50.0,77.0,77,950.0,730.0,TSMC,AMD
AMD Radeon R7 250,GPU,2013-10-08,28.0,55.0,123.0,123,1500.0,700.0,TSMC,AMD
AMD Radeon R7 250,GPU,2013-10-08,28.0,55.0,123.0,123,1500.0,925.0,TSMC,AMD
AMD Radeon R7 250,GPU,2013-10-08,28.0,65.0,77.0,77,950.0,1000.0,TSMC,AMD
AMD Radeon R7 250 OEM,GPU,2013-10-08,28.0,65.0,77.0,77,950.0,1000.0,TSMC,AMD
AMD Radeon R7 250E,GPU,2013-12-20,28.0,55.0,123.0,123,1500.0,800.0,TSMC,AMD
AMD Radeon R7 260,GPU,2013-12-17,28.0,95.0,160.0,160,2080.0,1000.0,TSMC,AMD
AMD Radeon R7 260X,GPU,2013-10-08,28.0,115.0,160.0,160,2080.0,1100.0,TSMC,AMD
AMD Radeon R9 255 OEM,GPU,2013-12-21,28.0,65.0,123.0,123,1500.0,900.0,TSMC,AMD
AMD Radeon R9 260 OEM,GPU,2013-12-21,28.0,85.0,160.0,160,2080.0,1100.0,TSMC,AMD
AMD Radeon R9 270,GPU,2013-11-13,28.0,150.0,212.0,212,2800.0,900.0,TSMC,AMD
AMD Radeon R9 270X,GPU,2013-10-08,28.0,180.0,212.0,212,2800.0,1000.0,TSMC,AMD
AMD Radeon R9 280X,GPU,2013-10-08,28.0,250.0,352.0,352,4313.0,850.0,TSMC,AMD
AMD Radeon R9 290,GPU,2013-11-05,28.0,275.0,438.0,438,6200.0,947.0,TSMC,AMD
AMD Radeon R9 290X,GPU,2013-10-24,28.0,290.0,438.0,438,6200.0,1000.0,TSMC,AMD
AMD Xbox One GPU,GPU,2013-11-22,28.0,95.0,363.0,363,5000.0,853.0,TSMC,AMD
NVIDIA GRID K100,GPU,2013-06-28,28.0,130.0,118.0,118,1270.0,850.0,TSMC,NVIDIA
NVIDIA GRID K140Q,GPU,2013-06-28,28.0,130.0,118.0,118,1270.0,850.0,TSMC,NVIDIA
NVIDIA GRID K160Q,GPU,2013-06-28,28.0,130.0,118.0,118,1270.0,850.0,TSMC,NVIDIA
NVIDIA GRID K180Q,GPU,2013-06-28,28.0,130.0,118.0,118,1270.0,850.0,TSMC,NVIDIA
NVIDIA GRID K200,GPU,2013-06-28,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GRID K240Q,GPU,2013-06-28,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GRID K260Q,GPU,2013-06-28,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GRID K280Q,GPU,2013-06-28,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GRID K340,GPU,2013-07-23,28.0,225.0,118.0,118,1270.0,954.0,TSMC,NVIDIA
NVIDIA GRID K520,GPU,2013-07-23,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GeForce 705M,GPU,2013-09-27,28.0,15.0,116.0,116,585.0,738.0,TSMC,NVIDIA
NVIDIA GeForce 710M,GPU,2013-07-24,28.0,15.0,87.0,87,1020.0,719.0,TSMC,NVIDIA
NVIDIA GeForce 820M,GPU,2013-11-27,28.0,15.0,116.0,116,585.0,625.0,TSMC,NVIDIA
NVIDIA GeForce GT 635 OEM,GPU,2013-10-01,28.0,35.0,87.0,87,1020.0,967.0,TSMC,NVIDIA
NVIDIA GeForce GT 720M,GPU,2013-12-25,28.0,33.0,87.0,87,1020.0,719.0,TSMC,NVIDIA
NVIDIA GeForce GT 740A,GPU,2013-08-26,28.0,33.0,87.0,87,1020.0,980.0,TSMC,NVIDIA
NVIDIA GeForce GT 745A,GPU,2013-08-26,28.0,33.0,118.0,118,1270.0,837.0,TSMC,NVIDIA
NVIDIA GeForce GT 750M Mac Edition,GPU,2013-11-08,28.0,50.0,118.0,118,1270.0,926.0,TSMC,NVIDIA
NVIDIA GeForce GT 755M Mac Edition,GPU,2013-11-08,28.0,50.0,118.0,118,1270.0,1085.0,TSMC,NVIDIA
NVIDIA GeForce GTX 650,GPU,2013-11-27,28.0,65.0,221.0,221,2540.0,1058.0,TSMC,NVIDIA
NVIDIA GeForce GTX 760,GPU,2013-06-25,28.0,170.0,294.0,294,3540.0,980.0,TSMC,NVIDIA
NVIDIA GeForce GTX 760 OEM,GPU,2013-06-27,28.0,130.0,294.0,294,3540.0,823.0,TSMC,NVIDIA
NVIDIA GeForce GTX 760 OEM Rebrand,GPU,2013-08-25,28.0,130.0,294.0,294,3540.0,823.0,TSMC,NVIDIA
NVIDIA GeForce GTX 760 Ti OEM,GPU,2013-09-27,28.0,170.0,294.0,294,3540.0,915.0,TSMC,NVIDIA
NVIDIA GeForce GTX 760 Ti OEM Rebrand,GPU,2013-08-25,28.0,170.0,294.0,294,3540.0,915.0,TSMC,NVIDIA
NVIDIA GeForce GTX 760 X2,GPU,2013-11-19,28.0,250.0,294.0,294,3540.0,1006.0,TSMC,NVIDIA
NVIDIA GeForce GTX 775M Mac Edition,GPU,2013-11-08,28.0,100.0,294.0,294,3540.0,797.0,TSMC,NVIDIA
NVIDIA GeForce GTX 780 6 GB,GPU,2013-09-10,28.0,250.0,561.0,561,7080.0,863.0,TSMC,NVIDIA
NVIDIA GeForce GTX 780 Rev. 2,GPU,2013-09-10,28.0,250.0,561.0,561,7080.0,863.0,TSMC,NVIDIA
NVIDIA GeForce GTX 780 Ti,GPU,2013-11-07,28.0,250.0,561.0,561,7080.0,875.0,TSMC,NVIDIA
NVIDIA GeForce GTX 780M Mac Edition,GPU,2013-11-08,28.0,122.0,294.0,294,3540.0,784.0,TSMC,NVIDIA
NVIDIA Quadro K1100M,GPU,2013-07-23,28.0,45.0,118.0,118,1270.0,706.0,TSMC,NVIDIA
NVIDIA Quadro K2100M,GPU,2013-07-23,28.0,55.0,221.0,221,2540.0,667.0,TSMC,NVIDIA
NVIDIA Quadro K3100M,GPU,2013-07-23,28.0,75.0,294.0,294,3540.0,706.0,TSMC,NVIDIA
NVIDIA Quadro K4100M,GPU,2013-07-23,28.0,100.0,294.0,294,3540.0,706.0,TSMC,NVIDIA
NVIDIA Quadro K5100M,GPU,2013-07-23,28.0,100.0,294.0,294,3540.0,771.0,TSMC,NVIDIA
NVIDIA Quadro K510M,GPU,2013-07-23,28.0,30.0,87.0,87,1020.0,889.0,TSMC,NVIDIA
NVIDIA Quadro K6000,GPU,2013-07-23,28.0,225.0,561.0,561,7080.0,797.0,TSMC,NVIDIA
NVIDIA Quadro K6000 SDI,GPU,2013-07-23,28.0,239.0,561.0,561,7080.0,902.0,TSMC,NVIDIA
NVIDIA Quadro K610M,GPU,2013-07-23,28.0,30.0,87.0,87,1020.0,954.0,TSMC,NVIDIA
NVIDIA Tegra 4 GPU,GPU,2013-08-01,28.0,20.0,85.0,85,11.0,672.0,TSMC,NVIDIA
NVIDIA Tesla K40c,GPU,2013-10-08,28.0,245.0,561.0,561,7080.0,745.0,TSMC,NVIDIA
NVIDIA Tesla K40d,GPU,2013-11-22,28.0,245.0,561.0,561,7080.0,745.0,TSMC,NVIDIA
NVIDIA Tesla K40m,GPU,2013-11-22,28.0,245.0,561.0,561,7080.0,745.0,TSMC,NVIDIA
NVIDIA Tesla K40s,GPU,2013-11-22,28.0,245.0,561.0,561,7080.0,745.0,TSMC,NVIDIA
NVIDIA Tesla K40st,GPU,2013-11-22,28.0,245.0,561.0,561,7080.0,575.0,TSMC,NVIDIA
NVIDIA Tesla K40t,GPU,2013-11-22,28.0,245.0,561.0,561,7080.0,745.0,TSMC,NVIDIA
AMD FirePro S4000X,GPU,2014-08-07,28.0,45.0,123.0,123,1500.0,725.0,TSMC,AMD
AMD FirePro S9050,GPU,2014-08-07,28.0,225.0,352.0,352,4313.0,900.0,TSMC,AMD
AMD FirePro S9100,GPU,2014-10-02,28.0,225.0,438.0,438,6200.0,824.0,TSMC,AMD
AMD FirePro S9150,GPU,2014-08-07,28.0,235.0,438.0,438,6200.0,900.0,TSMC,AMD
AMD FirePro W2100,GPU,2014-08-12,28.0,26.0,77.0,77,950.0,630.0,TSMC,AMD
AMD FirePro W4100,GPU,2014-08-13,28.0,50.0,123.0,123,1500.0,630.0,TSMC,AMD
AMD FirePro W5100,GPU,2014-03-31,28.0,50.0,160.0,160,2080.0,930.0,TSMC,AMD
AMD FirePro W7100,GPU,2014-08-12,28.0,150.0,366.0,366,5000.0,920.0,TSMC,AMD
AMD FirePro W8100,GPU,2014-06-23,28.0,220.0,438.0,438,6200.0,824.0,TSMC,AMD
AMD FirePro W9100,GPU,2014-03-26,28.0,275.0,438.0,438,6200.0,930.0,TSMC,AMD
AMD Radeon R4 Mobile Graphics,GPU,2014-09-17,28.0,17.0,245.0,245,2410.0,533.0,GlobalFoundries,AMD
AMD Radeon R4 Mobile Graphics,GPU,2014-06-11,28.0,15.0,107.0,107,930.0,800.0,GlobalFoundries,AMD
AMD Radeon R4E Mobile Graphics,GPU,2014-06-06,28.0,15.0,107.0,107,930.0,800.0,GlobalFoundries,AMD
AMD Radeon R5 Graphics,GPU,2014-09-17,28.0,15.0,245.0,245,2410.0,497.0,GlobalFoundries,AMD
AMD Radeon R5 Graphics,GPU,2014-09-17,28.0,15.0,245.0,245,2410.0,758.0,GlobalFoundries,AMD
AMD Radeon R5 Mobile Graphics,GPU,2014-09-17,28.0,17.0,245.0,245,2410.0,626.0,GlobalFoundries,AMD
AMD Radeon R5 Mobile Graphics,GPU,2014-06-14,28.0,15.0,107.0,107,930.0,800.0,GlobalFoundries,AMD
AMD Radeon R5E Mobile Graphics,GPU,2014-06-06,28.0,15.0,107.0,107,930.0,800.0,GlobalFoundries,AMD
AMD Radeon R6 Mobile Graphics,GPU,2014-09-17,28.0,17.0,245.0,245,2410.0,533.0,GlobalFoundries,AMD
AMD Radeon R7 250XE,GPU,2014-08-21,28.0,80.0,123.0,123,1500.0,860.0,TSMC,AMD
AMD Radeon R7 265X OEM,GPU,2014-08-12,28.0,150.0,212.0,212,2800.0,900.0,TSMC,AMD
AMD Radeon R9 285,GPU,2014-09-02,28.0,190.0,366.0,366,5000.0,918.0,TSMC,AMD
AMD Radeon R9 290X2,GPU,2014-06-24,28.0,580.0,438.0,438,6200.0,1000.0,TSMC,AMD
AMD Radeon R9 295X2,GPU,2014-04-29,28.0,500.0,438.0,438,6200.0,1018.0,TSMC,AMD
AMD Radeon R9 M290X Mac Edition,GPU,2014-11-23,28.0,80.0,212.0,212,2800.0,850.0,TSMC,AMD
AMD Radeon R9 M295X,GPU,2014-11-23,28.0,250.0,366.0,366,5000.0,723.0,TSMC,AMD
AMD Radeon R9 M295X Mac Edition,GPU,2014-11-23,28.0,250.0,366.0,366,5000.0,850.0,TSMC,AMD
NVIDIA GRID K120Q,GPU,2014-07-02,28.0,130.0,118.0,118,1270.0,850.0,TSMC,NVIDIA
NVIDIA GRID K220Q,GPU,2014-07-02,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GRID K500,GPU,2014-07-02,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GRID K520Q,GPU,2014-07-02,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GRID K540Q,GPU,2014-07-02,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GRID K560Q,GPU,2014-07-02,28.0,225.0,294.0,294,3540.0,745.0,TSMC,NVIDIA
NVIDIA GeForce 710A,GPU,2014-03-17,28.0,15.0,87.0,87,1020.0,719.0,TSMC,NVIDIA
NVIDIA GeForce 720A,GPU,2014-07-01,28.0,33.0,116.0,116,585.0,775.0,TSMC,NVIDIA
NVIDIA GeForce 805A,GPU,2014-07-22,28.0,15.0,87.0,87,1020.0,719.0,TSMC,NVIDIA
NVIDIA GeForce 810A,GPU,2014-07-22,28.0,15.0,87.0,87,1020.0,719.0,TSMC,NVIDIA
NVIDIA GeForce 810M,GPU,2014-03-24,28.0,15.0,116.0,116,585.0,738.0,TSMC,NVIDIA
NVIDIA GeForce 830A,GPU,2014-07-22,28.0,33.0,77.0,77,1020.0,1082.0,TSMC,NVIDIA
NVIDIA GeForce GT 710,GPU,2014-03-27,28.0,19.0,87.0,87,1020.0,954.0,TSMC,NVIDIA
NVIDIA GeForce GT 710,GPU,2014-03-27,28.0,19.0,87.0,87,1020.0,954.0,TSMC,NVIDIA
NVIDIA GeForce GT 710 PCIe x1,GPU,2014-03-27,28.0,19.0,87.0,87,1020.0,954.0,TSMC,NVIDIA
NVIDIA GeForce GT 720,GPU,2014-09-29,28.0,19.0,87.0,87,1020.0,797.0,TSMC,NVIDIA
NVIDIA GeForce GT 720,GPU,2014-03-27,28.0,19.0,87.0,87,1020.0,967.0,TSMC,NVIDIA
NVIDIA GeForce GT 720A,GPU,2014-07-01,28.0,33.0,116.0,116,585.0,775.0,TSMC,NVIDIA
NVIDIA GeForce GT 730,GPU,2014-06-18,28.0,38.0,87.0,87,1020.0,902.0,TSMC,NVIDIA
NVIDIA GeForce GT 730A,GPU,2014-07-01,28.0,33.0,87.0,87,1020.0,719.0,TSMC,NVIDIA
NVIDIA GeForce GT 740,GPU,2014-05-29,28.0,64.0,118.0,118,1270.0,993.0,TSMC,NVIDIA
NVIDIA GeForce GTX 660 Rev. 2,GPU,2014-09-13,28.0,140.0,294.0,294,3540.0,980.0,TSMC,NVIDIA
NVIDIA GeForce GTX 760A,GPU,2014-03-17,28.0,55.0,221.0,221,2540.0,628.0,TSMC,NVIDIA
NVIDIA GeForce GTX 970,GPU,2014-09-19,28.0,148.0,398.0,398,5200.0,1050.0,TSMC,NVIDIA
NVIDIA GeForce GTX 980,GPU,2014-09-19,28.0,165.0,398.0,398,5200.0,1127.0,TSMC,NVIDIA
NVIDIA GeForce GTX TITAN Z,GPU,2014-05-28,28.0,375.0,561.0,561,7080.0,705.0,TSMC,NVIDIA
NVIDIA Quadro K100M,GPU,2014-08-22,28.0,35.0,118.0,118,1270.0,851.0,TSMC,NVIDIA
NVIDIA Quadro K200M,GPU,2014-08-22,28.0,35.0,118.0,118,1270.0,745.0,TSMC,NVIDIA
NVIDIA Quadro K2200,GPU,2014-07-22,28.0,68.0,148.0,148,1870.0,1046.0,TSMC,NVIDIA
NVIDIA Quadro K2200M,GPU,2014-07-19,28.0,65.0,148.0,148,1870.0,1150.0,TSMC,NVIDIA
NVIDIA Quadro K420,GPU,2014-07-22,28.0,41.0,118.0,118,1270.0,876.0,TSMC,NVIDIA
NVIDIA Quadro K4200,GPU,2014-07-22,28.0,108.0,294.0,294,3540.0,771.0,TSMC,NVIDIA
NVIDIA Quadro K5200,GPU,2014-07-22,28.0,150.0,561.0,561,7080.0,667.0,TSMC,NVIDIA
NVIDIA Quadro K620,GPU,2014-07-22,28.0,45.0,148.0,148,1870.0,1058.0,TSMC,NVIDIA
NVIDIA Tesla K8,GPU,2014-09-16,28.0,100.0,294.0,294,3540.0,693.0,TSMC,NVIDIA
NVIDIA Tesla K80,GPU,2014-11-17,28.0,300.0,561.0,561,7100.0,562.0,TSMC,NVIDIA
AMD FirePro S9170,GPU,2015-07-08,28.0,275.0,438.0,438,6200.0,930.0,TSMC,AMD
AMD FirePro W4300,GPU,2015-12-01,28.0,50.0,160.0,160,2080.0,930.0,TSMC,AMD
AMD FirePro W7170M,GPU,2015-10-02,28.0,100.0,366.0,366,5000.0,723.0,TSMC,AMD
AMD Radeon E8870 MXM,GPU,2015-09-29,28.0,75.0,160.0,160,2080.0,1000.0,TSMC,AMD
AMD Radeon E8870 PCIe,GPU,2015-09-29,28.0,75.0,160.0,160,2080.0,1000.0,TSMC,AMD
AMD Radeon E8950,GPU,2015-09-29,28.0,95.0,366.0,366,5000.0,735.0,TSMC,AMD
AMD Radeon R5 340 OEM,GPU,2015-05-05,28.0,65.0,77.0,77,950.0,730.0,TSMC,AMD
AMD Radeon R5 340X OEM,GPU,2015-05-05,28.0,65.0,77.0,77,950.0,900.0,TSMC,AMD
AMD Radeon R5 M330,GPU,2015-05-05,28.0,18.0,56.0,56,690.0,955.0,TSMC,AMD
AMD Radeon R5 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R6 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R7 340 OEM,GPU,2015-05-05,28.0,50.0,77.0,77,950.0,730.0,TSMC,AMD
AMD Radeon R7 340 OEM,GPU,2015-05-05,28.0,50.0,77.0,77,950.0,730.0,TSMC,AMD
AMD Radeon R7 350 OEM,GPU,2015-05-05,28.0,65.0,77.0,77,950.0,1000.0,TSMC,AMD
AMD Radeon R7 350X OEM,GPU,2015-05-05,28.0,65.0,77.0,77,950.0,1000.0,TSMC,AMD
AMD Radeon R7 360,GPU,2015-06-18,28.0,100.0,160.0,160,2080.0,1000.0,TSMC,AMD
AMD Radeon R7 360 896SP,GPU,2015-06-18,28.0,85.0,160.0,160,2080.0,1100.0,TSMC,AMD
AMD Radeon R7 360E,GPU,2015-12-30,28.0,75.0,160.0,160,2080.0,1050.0,TSMC,AMD
AMD Radeon R7 370,GPU,2015-06-18,28.0,110.0,212.0,212,2800.0,925.0,TSMC,AMD
AMD Radeon R7 Mobile Graphics,GPU,2015-11-15,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R9 360 OEM,GPU,2015-05-05,28.0,75.0,160.0,160,2080.0,1000.0,TSMC,AMD
AMD Radeon R9 370,GPU,2015-05-05,28.0,110.0,212.0,212,2800.0,925.0,TSMC,AMD
AMD Radeon R9 370 1024SP,GPU,2015-06-12,28.0,150.0,212.0,212,2800.0,925.0,TSMC,AMD
AMD Radeon R9 370X,GPU,2015-08-27,28.0,180.0,212.0,212,2800.0,980.0,TSMC,AMD
AMD Radeon R9 380,GPU,2015-06-18,28.0,190.0,366.0,366,5000.0,970.0,TSMC,AMD
AMD Radeon R9 380 OEM,GPU,2015-05-05,28.0,190.0,366.0,366,5000.0,918.0,TSMC,AMD
AMD Radeon R9 380X,GPU,2015-11-19,28.0,190.0,366.0,366,5000.0,970.0,TSMC,AMD
AMD Radeon R9 390,GPU,2015-06-18,28.0,275.0,438.0,438,6200.0,1000.0,TSMC,AMD
AMD Radeon R9 390 X2,GPU,2015-09-03,28.0,580.0,438.0,438,6200.0,1000.0,TSMC,AMD
AMD Radeon R9 390X,GPU,2015-06-18,28.0,275.0,438.0,438,6200.0,1050.0,TSMC,AMD
AMD Radeon R9 FURY,GPU,2015-07-10,28.0,275.0,596.0,596,8900.0,1000.0,TSMC,AMD
AMD Radeon R9 FURY X,GPU,2015-06-24,28.0,275.0,596.0,596,8900.0,1050.0,TSMC,AMD
AMD Radeon R9 M395 Mac Edition,GPU,2015-05-05,28.0,250.0,366.0,366,5000.0,834.0,TSMC,AMD
AMD Radeon R9 Nano,GPU,2015-08-27,28.0,175.0,596.0,596,8900.0,1000.0,TSMC,AMD
NVIDIA GRID M6-8Q,GPU,2015-08-30,28.0,100.0,398.0,398,5200.0,722.0,TSMC,NVIDIA
NVIDIA GRID M60-1Q,GPU,2015-08-30,28.0,225.0,398.0,398,5200.0,557.0,TSMC,NVIDIA
NVIDIA GRID M60-2Q,GPU,2015-08-30,28.0,225.0,398.0,398,5200.0,557.0,TSMC,NVIDIA
NVIDIA GRID M60-4A,GPU,2015-08-30,28.0,225.0,398.0,398,5200.0,557.0,TSMC,NVIDIA
NVIDIA GRID M60-8Q,GPU,2015-08-30,28.0,225.0,398.0,398,5200.0,557.0,TSMC,NVIDIA
NVIDIA GeForce 845M,GPU,2015-08-26,28.0,33.0,77.0,77,1020.0,1071.0,TSMC,NVIDIA
NVIDIA GeForce 945M,GPU,2015-10-27,28.0,75.0,148.0,148,1870.0,928.0,TSMC,NVIDIA
NVIDIA GeForce GTX 750 GM206,GPU,2015-11-17,28.0,60.0,228.0,228,2940.0,1087.0,TSMC,NVIDIA
NVIDIA GeForce GTX 950,GPU,2015-08-20,28.0,90.0,228.0,228,2940.0,1024.0,TSMC,NVIDIA
NVIDIA GeForce GTX 980 Ti,GPU,2015-06-02,28.0,250.0,601.0,601,8000.0,1000.0,TSMC,NVIDIA
NVIDIA NVS 810,GPU,2015-11-04,28.0,68.0,148.0,148,1870.0,902.0,TSMC,NVIDIA
NVIDIA Quadro M1000M,GPU,2015-08-18,28.0,40.0,148.0,148,1870.0,993.0,TSMC,NVIDIA
NVIDIA Quadro M2000M,GPU,2015-12-03,28.0,55.0,148.0,148,1870.0,1098.0,TSMC,NVIDIA
NVIDIA Quadro M3000M,GPU,2015-08-18,28.0,75.0,398.0,398,5200.0,823.0,TSMC,NVIDIA
NVIDIA Quadro M4000,GPU,2015-06-29,28.0,120.0,398.0,398,5200.0,773.0,TSMC,NVIDIA
NVIDIA Quadro M4000M,GPU,2015-08-18,28.0,100.0,398.0,398,5200.0,975.0,TSMC,NVIDIA
NVIDIA Quadro M5000,GPU,2015-06-29,28.0,150.0,398.0,398,5200.0,861.0,TSMC,NVIDIA
NVIDIA Quadro M5000M,GPU,2015-08-18,28.0,100.0,398.0,398,5200.0,962.0,TSMC,NVIDIA
NVIDIA Quadro M600M,GPU,2015-08-18,28.0,30.0,148.0,148,1870.0,837.0,TSMC,NVIDIA
NVIDIA Tesla M4,GPU,2015-11-10,28.0,50.0,228.0,228,2940.0,872.0,TSMC,NVIDIA
NVIDIA Tesla M40,GPU,2015-11-10,28.0,250.0,601.0,601,8000.0,948.0,TSMC,NVIDIA
NVIDIA Tesla M40 24 GB,GPU,2015-11-10,28.0,250.0,601.0,601,8000.0,948.0,TSMC,NVIDIA
NVIDIA Tesla M6 Mobile,GPU,2015-08-30,28.0,100.0,398.0,398,5200.0,930.0,TSMC,NVIDIA
NVIDIA Tesla M6 X2 Mobile,GPU,2015-08-30,28.0,100.0,398.0,398,5200.0,930.0,TSMC,NVIDIA
NVIDIA Tesla M60,GPU,2015-08-30,28.0,300.0,398.0,398,5200.0,557.0,TSMC,NVIDIA
AMD FirePro S7100X,GPU,2016-05-25,28.0,100.0,366.0,366,5000.0,725.0,TSMC,AMD
AMD FirePro S9300 X2,GPU,2016-03-31,28.0,300.0,596.0,596,8900.0,975.0,TSMC,AMD
AMD Radeon E9260 MXM,GPU,2016-09-27,14.0,50.0,123.0,123,3000.0,1053.0,GlobalFoundries,AMD
AMD Radeon E9260 PCIe,GPU,2016-09-27,14.0,80.0,123.0,123,3000.0,1090.0,GlobalFoundries,AMD
AMD Radeon E9550 MXM,GPU,2016-09-27,14.0,95.0,232.0,232,5700.0,1120.0,GlobalFoundries,AMD
AMD Radeon Instinct MI6,GPU,2016-12-12,14.0,150.0,232.0,232,5700.0,1120.0,GlobalFoundries,AMD
AMD Radeon Instinct MI8,GPU,2016-12-12,28.0,175.0,596.0,596,8900.0,1000.0,TSMC,AMD
AMD Radeon Pro 450,GPU,2016-10-30,14.0,35.0,123.0,123,3000.0,800.0,GlobalFoundries,AMD
AMD Radeon Pro 455,GPU,2016-10-30,14.0,35.0,123.0,123,3000.0,855.0,GlobalFoundries,AMD
AMD Radeon Pro 460,GPU,2016-10-30,14.0,35.0,123.0,123,3000.0,850.0,GlobalFoundries,AMD
AMD Radeon Pro Duo,GPU,2016-04-26,28.0,350.0,596.0,596,8900.0,1000.0,TSMC,AMD
AMD Radeon Pro SSG,GPU,2016-07-26,28.0,260.0,596.0,596,8900.0,1000.0,TSMC,AMD
AMD Radeon Pro WX 4100,GPU,2016-11-10,14.0,50.0,123.0,123,3000.0,1125.0,GlobalFoundries,AMD
AMD Radeon Pro WX 5100,GPU,2016-11-18,14.0,75.0,232.0,232,5700.0,713.0,GlobalFoundries,AMD
AMD Radeon Pro WX 7100,GPU,2016-11-10,14.0,130.0,232.0,232,5700.0,1188.0,GlobalFoundries,AMD
AMD Radeon R1E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,125,1200.0,300.0,GlobalFoundries,AMD
AMD Radeon R2 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R2E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R3 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R4 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,125,1200.0,200.0,GlobalFoundries,AMD
AMD Radeon R4E Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,125,1200.0,400.0,GlobalFoundries,AMD
